x,y,z
261.0,186.0,1.3725471
261.0,189.0,1.7647057
261.0,192.0,1.1764717
264.0,141.0,1.5686264
264.0,144.0,4.705883
264.0,147.0,7.450981
264.0,150.0,5.6862755
264.0,153.0,2.1568642
267.0,144.0,2.3529396
267.0,147.0,4.509804
267.0,150.0,3.7254906
267.0,153.0,1.3725471
270.0,147.0,2.1568642
270.0,150.0,1.9607849
270.0,210.0,1.3725471
270.0,213.0,2.5490189
270.0,216.0,2.9411774
270.0,219.0,2.3529396
273.0,204.0,1.3725471
273.0,207.0,2.9411774
273.0,210.0,5.294117
273.0,213.0,8.039215
273.0,216.0,9.215687
273.0,219.0,7.254902
273.0,222.0,3.5294113
273.0,225.0,1.1764717
276.0,201.0,2.3529396
276.0,204.0,5.0980377
276.0,207.0,9.215687
276.0,210.0,14.117645
276.0,213.0,18.235292
276.0,216.0,18.823528
276.0,219.0,15.686272
276.0,222.0,9.019608
276.0,225.0,3.5294113
279.0,195.0,1.1764717
279.0,198.0,3.333332
279.0,201.0,7.0588226
279.0,204.0,12.941177
279.0,207.0,19.411764
279.0,210.0,25.686274
279.0,213.0,29.80392
279.0,216.0,30.392157
279.0,219.0,25.882353
279.0,222.0,17.843136
279.0,225.0,9.215687
279.0,228.0,3.1372528
282.0,192.0,1.5686264
282.0,195.0,4.509804
282.0,198.0,9.6078415
282.0,201.0,16.862743
282.0,204.0,24.117645
282.0,207.0,31.37255
282.0,210.0,36.07843
282.0,213.0,39.60784
282.0,216.0,39.215687
282.0,219.0,35.490196
282.0,222.0,26.862745
282.0,225.0,17.450981
282.0,228.0,8.627449
282.0,231.0,2.9411774
285.0,189.0,1.3725471
285.0,192.0,4.509804
285.0,195.0,11.568626
285.0,198.0,19.607841
285.0,201.0,27.450981
285.0,204.0,34.117645
285.0,207.0,40.19608
285.0,210.0,43.72549
285.0,213.0,45.490196
285.0,216.0,44.705883
285.0,219.0,41.960785
285.0,222.0,35.68627
285.0,225.0,26.862745
285.0,228.0,15.882351
285.0,231.0,7.0588226
285.0,234.0,2.1568642
288.0,189.0,3.333332
288.0,192.0,10.0
288.0,195.0,19.411764
288.0,198.0,29.411764
288.0,201.0,36.07843
288.0,204.0,41.960785
288.0,207.0,44.509804
288.0,210.0,46.862743
288.0,213.0,47.64706
288.0,216.0,47.64706
288.0,219.0,45.882355
288.0,222.0,40.980392
288.0,225.0,33.333332
288.0,228.0,23.137253
288.0,231.0,11.568626
288.0,234.0,3.9215698
291.0,186.0,1.3725471
291.0,189.0,5.6862755
291.0,192.0,15.294117
291.0,195.0,25.686274
291.0,198.0,34.705883
291.0,201.0,40.19608
291.0,204.0,44.117645
291.0,207.0,45.490196
291.0,210.0,46.862743
291.0,213.0,47.2549
291.0,216.0,47.64706
291.0,219.0,45.490196
291.0,222.0,42.35294
291.0,225.0,35.490196
291.0,228.0,25.294117
291.0,231.0,13.921566
291.0,234.0,4.705883
294.0,186.0,1.3725471
294.0,189.0,6.2745094
294.0,192.0,15.686272
294.0,195.0,25.882353
294.0,198.0,34.313725
294.0,201.0,38.039215
294.0,204.0,40.588234
294.0,207.0,42.35294
294.0,210.0,43.333332
294.0,213.0,43.72549
294.0,216.0,44.509804
294.0,219.0,42.7451
294.0,222.0,39.60784
294.0,225.0,32.352943
294.0,228.0,22.549019
294.0,231.0,10.980392
294.0,234.0,3.7254906
297.0,186.0,1.1764717
297.0,189.0,4.9019623
297.0,192.0,11.372547
297.0,195.0,19.215685
297.0,198.0,25.294117
297.0,201.0,29.019608
297.0,204.0,31.960783
297.0,207.0,33.72549
297.0,210.0,35.490196
297.0,213.0,36.47059
297.0,216.0,36.666664
297.0,219.0,34.313725
297.0,222.0,30.392157
297.0,225.0,23.137253
297.0,228.0,13.921566
297.0,231.0,6.07843
297.0,234.0,1.7647057
300.0,189.0,2.1568642
300.0,192.0,5.490196
300.0,195.0,9.803921
300.0,198.0,13.921566
300.0,201.0,16.862743
300.0,204.0,19.411764
300.0,207.0,21.764704
300.0,210.0,23.137253
300.0,213.0,23.725489
300.0,216.0,23.529411
300.0,219.0,21.372547
300.0,222.0,18.039215
300.0,225.0,11.372547
300.0,228.0,5.490196
300.0,231.0,1.9607849
303.0,192.0,1.5686264
303.0,195.0,3.333332
303.0,198.0,5.0980377
303.0,201.0,6.2745094
303.0,204.0,8.039215
303.0,207.0,9.019608
303.0,210.0,10.392155
303.0,213.0,10.784313
303.0,216.0,10.392155
303.0,219.0,8.823528
303.0,222.0,6.2745094
303.0,225.0,3.1372528
303.0,228.0,1.1764717
306.0,201.0,1.3725471
306.0,204.0,1.7647057
306.0,207.0,2.3529396
306.0,210.0,2.5490189
306.0,213.0,2.745098
306.0,216.0,2.3529396
306.0,219.0,1.9607849
315.0,144.0,1.1764717
315.0,147.0,1.1764717
318.0,141.0,1.9607849
318.0,144.0,3.7254906
318.0,147.0,4.3137245
318.0,150.0,2.1568642
321.0,138.0,2.3529396
321.0,141.0,5.294117
321.0,144.0,9.411766
321.0,147.0,9.803921
321.0,150.0,6.07843
321.0,153.0,1.9607849
324.0,135.0,2.1568642
324.0,138.0,6.07843
324.0,141.0,12.15686
324.0,144.0,18.039215
324.0,147.0,19.215685
324.0,150.0,12.15686
324.0,153.0,4.9019623
327.0,132.0,1.9607849
327.0,135.0,5.882351
327.0,138.0,13.137253
327.0,141.0,21.17647
327.0,144.0,28.431372
327.0,147.0,27.843138
327.0,150.0,19.411764
327.0,153.0,8.627449
327.0,156.0,2.1568642
330.0,129.0,1.7647057
330.0,132.0,5.294117
330.0,135.0,12.35294
330.0,138.0,22.35294
330.0,141.0,31.960783
330.0,144.0,35.490196
330.0,147.0,34.705883
330.0,150.0,26.27451
330.0,153.0,13.137253
330.0,156.0,3.7254906
333.0,126.0,1.3725471
333.0,129.0,4.705883
333.0,132.0,11.764706
333.0,135.0,21.372547
333.0,138.0,30.980392
333.0,141.0,38.431374
333.0,144.0,40.980392
333.0,147.0,39.60784
333.0,150.0,30.980392
333.0,153.0,17.450981
333.0,156.0,5.882351
333.0,159.0,1.1764717
336.0,123.0,1.1764717
336.0,126.0,3.9215698
336.0,129.0,10.0
336.0,132.0,19.215685
336.0,135.0,29.80392
336.0,138.0,38.039215
336.0,141.0,43.333332
336.0,144.0,45.490196
336.0,147.0,42.35294
336.0,150.0,33.72549
336.0,153.0,20.588234
336.0,156.0,7.450981
336.0,159.0,1.3725471
339.0,123.0,3.1372528
339.0,126.0,8.823528
339.0,129.0,17.843136
339.0,132.0,27.843138
339.0,135.0,37.45098
339.0,138.0,42.941177
339.0,141.0,46.862743
339.0,144.0,47.2549
339.0,147.0,44.705883
339.0,150.0,36.666664
339.0,153.0,22.549019
339.0,156.0,8.235294
339.0,159.0,1.3725471
339.0,210.0,1.1764717
339.0,213.0,2.3529396
339.0,216.0,3.7254906
339.0,219.0,4.1176453
339.0,222.0,3.1372528
339.0,225.0,1.3725471
342.0,120.0,2.3529396
342.0,123.0,7.254902
342.0,126.0,16.07843
342.0,129.0,26.470589
342.0,132.0,35.68627
342.0,135.0,42.7451
342.0,138.0,46.47059
342.0,141.0,48.235294
342.0,144.0,48.235294
342.0,147.0,44.705883
342.0,150.0,36.47059
342.0,153.0,23.137253
342.0,156.0,8.431374
342.0,159.0,1.3725471
342.0,207.0,1.9607849
342.0,210.0,4.509804
342.0,213.0,8.235294
342.0,216.0,10.784313
342.0,219.0,11.764706
342.0,222.0,9.019608
342.0,225.0,4.509804
342.0,228.0,1.1764717
345.0,117.0,1.5686264
345.0,120.0,5.882351
345.0,123.0,13.725491
345.0,126.0,24.117645
345.0,129.0,33.72549
345.0,132.0,41.17647
345.0,135.0,46.27451
345.0,138.0,48.235294
345.0,141.0,49.411766
345.0,144.0,48.235294
345.0,147.0,44.705883
345.0,150.0,36.47059
345.0,153.0,22.941175
345.0,156.0,8.431374
345.0,159.0,1.3725471
345.0,204.0,2.1568642
345.0,207.0,5.294117
345.0,210.0,10.784313
345.0,213.0,17.254902
345.0,216.0,21.17647
345.0,219.0,22.549019
345.0,222.0,18.235292
345.0,225.0,10.196079
345.0,228.0,3.7254906
348.0,114.0,1.3725471
348.0,117.0,4.705883
348.0,120.0,11.960785
348.0,123.0,22.35294
348.0,126.0,31.764706
348.0,129.0,40.19608
348.0,132.0,45.490196
348.0,135.0,48.235294
348.0,138.0,49.411766
348.0,141.0,49.80392
348.0,144.0,48.039215
348.0,147.0,44.705883
348.0,150.0,36.07843
348.0,153.0,22.549019
348.0,156.0,8.039215
348.0,159.0,1.3725471
348.0,204.0,3.5294113
348.0,207.0,8.627449
348.0,210.0,16.470589
348.0,213.0,23.725489
348.0,216.0,29.411764
348.0,219.0,31.37255
348.0,222.0,27.254902
348.0,225.0,18.627449
348.0,228.0,9.019608
348.0,231.0,2.9411774
351.0,114.0,3.9215698
351.0,117.0,10.0
351.0,120.0,19.999998
351.0,123.0,30.392157
351.0,126.0,38.039215
351.0,129.0,44.705883
351.0,132.0,47.64706
351.0,135.0,49.80392
351.0,138.0,49.80392
351.0,141.0,49.80392
351.0,144.0,47.64706
351.0,147.0,44.509804
351.0,150.0,35.490196
351.0,153.0,21.372547
351.0,156.0,7.0588226
351.0,159.0,1.1764717
351.0,204.0,3.333332
351.0,207.0,8.627449
351.0,210.0,16.666664
351.0,213.0,24.901958
351.0,216.0,31.764706
351.0,219.0,35.490196
351.0,222.0,32.352943
351.0,225.0,25.686274
351.0,228.0,14.901958
351.0,231.0,6.07843
351.0,234.0,1.3725471
354.0,111.0,2.9411774
354.0,114.0,8.627449
354.0,117.0,18.039215
354.0,120.0,28.039215
354.0,123.0,37.45098
354.0,126.0,43.333332
354.0,129.0,46.862743
354.0,132.0,48.62745
354.0,135.0,49.411766
354.0,138.0,49.80392
354.0,141.0,49.411766
354.0,144.0,47.64706
354.0,147.0,44.117645
354.0,150.0,33.333332
354.0,153.0,18.823528
354.0,156.0,5.6862755
354.0,204.0,1.7647057
354.0,207.0,5.0980377
354.0,210.0,11.372547
354.0,213.0,19.215685
354.0,216.0,27.843138
354.0,219.0,33.333332
354.0,222.0,34.705883
354.0,225.0,27.843138
354.0,228.0,18.039215
354.0,231.0,8.039215
354.0,234.0,2.3529396
357.0,108.0,2.3529396
357.0,111.0,7.254902
357.0,114.0,15.686272
357.0,117.0,26.470589
357.0,120.0,35.68627
357.0,123.0,42.7451
357.0,126.0,46.27451
357.0,129.0,48.235294
357.0,132.0,49.411766
357.0,135.0,49.80392
357.0,138.0,49.80392
357.0,141.0,49.019608
357.0,144.0,47.2549
357.0,147.0,42.35294
357.0,150.0,30.980392
357.0,153.0,16.470589
357.0,156.0,4.509804
357.0,207.0,1.9607849
357.0,210.0,5.490196
357.0,213.0,10.980392
357.0,216.0,18.235292
357.0,219.0,25.294117
357.0,222.0,28.431372
357.0,225.0,24.901958
357.0,228.0,17.254902
357.0,231.0,7.6470566
357.0,234.0,2.3529396
360.0,105.0,1.9607849
360.0,108.0,6.07843
360.0,111.0,13.921566
360.0,114.0,23.725489
360.0,117.0,34.117645
360.0,120.0,41.17647
360.0,123.0,45.490196
360.0,126.0,47.64706
360.0,129.0,49.019608
360.0,132.0,49.411766
360.0,135.0,49.80392
360.0,138.0,49.80392
360.0,141.0,48.235294
360.0,144.0,45.490196
360.0,147.0,39.80392
360.0,150.0,28.431372
360.0,153.0,14.117645
360.0,156.0,3.333332
360.0,210.0,1.5686264
360.0,213.0,4.509804
360.0,216.0,9.411766
360.0,219.0,14.705883
360.0,222.0,17.843136
360.0,225.0,17.843136
360.0,228.0,12.15686
360.0,231.0,5.294117
360.0,234.0,1.3725471
363.0,102.0,1.3725471
363.0,105.0,5.0980377
363.0,108.0,12.15686
363.0,111.0,22.35294
363.0,114.0,31.960783
363.0,117.0,39.80392
363.0,120.0,45.098038
363.0,123.0,47.64706
363.0,126.0,49.019608
363.0,129.0,49.411766
363.0,132.0,49.80392
363.0,135.0,49.80392
363.0,138.0,49.411766
363.0,141.0,48.235294
363.0,144.0,45.490196
363.0,147.0,38.039215
363.0,150.0,24.901958
363.0,153.0,10.784313
363.0,156.0,2.3529396
363.0,213.0,1.1764717
363.0,216.0,3.1372528
363.0,219.0,6.07843
363.0,222.0,9.019608
363.0,225.0,9.019608
363.0,228.0,5.6862755
363.0,231.0,2.1568642
366.0,99.0,1.1764717
366.0,102.0,4.1176453
366.0,105.0,10.392155
366.0,108.0,20.588234
366.0,111.0,30.784313
366.0,114.0,38.431374
366.0,117.0,44.509804
366.0,120.0,47.64706
366.0,123.0,49.019608
366.0,126.0,49.80392
366.0,129.0,49.80392
366.0,132.0,49.80392
366.0,135.0,49.80392
366.0,138.0,49.411766
366.0,141.0,48.235294
366.0,144.0,43.72549
366.0,147.0,35.68627
366.0,150.0,21.960783
366.0,153.0,8.627449
366.0,219.0,1.7647057
366.0,222.0,2.5490189
366.0,225.0,2.5490189
366.0,228.0,1.5686264
369.0,99.0,2.9411774
369.0,102.0,8.823528
369.0,105.0,18.039215
369.0,108.0,28.823528
369.0,111.0,37.058823
369.0,114.0,43.333332
369.0,117.0,46.862743
369.0,120.0,48.235294
369.0,123.0,49.411766
369.0,126.0,49.80392
369.0,129.0,49.80392
369.0,132.0,49.80392
369.0,135.0,49.80392
369.0,138.0,49.019608
369.0,141.0,47.64706
369.0,144.0,42.7451
369.0,147.0,33.72549
369.0,150.0,19.411764
369.0,153.0,6.4705887
372.0,96.0,2.1568642
372.0,99.0,6.8627434
372.0,102.0,15.882351
372.0,105.0,26.27451
372.0,108.0,36.07843
372.0,111.0,42.941177
372.0,114.0,46.47059
372.0,117.0,48.62745
372.0,120.0,49.411766
372.0,123.0,49.80392
372.0,126.0,49.80392
372.0,129.0,49.80392
372.0,132.0,49.80392
372.0,135.0,49.80392
372.0,138.0,48.62745
372.0,141.0,46.862743
372.0,144.0,41.568626
372.0,147.0,30.980392
372.0,150.0,16.666664
372.0,153.0,4.705883
372.0,189.0,1.3725471
372.0,192.0,2.5490189
372.0,195.0,2.3529396
372.0,198.0,1.1764717
375.0,93.0,1.1764717
375.0,96.0,5.0980377
375.0,99.0,12.745098
375.0,102.0,23.725489
375.0,105.0,33.333332
375.0,108.0,41.960785
375.0,111.0,46.27451
375.0,114.0,48.235294
375.0,117.0,49.411766
375.0,120.0,49.80392
375.0,123.0,49.411766
375.0,126.0,49.80392
375.0,129.0,49.80392
375.0,132.0,49.80392
375.0,135.0,49.80392
375.0,138.0,48.62745
375.0,141.0,46.27451
375.0,144.0,40.19608
375.0,147.0,28.823528
375.0,150.0,14.705883
375.0,153.0,3.9215698
375.0,189.0,2.5490189
375.0,192.0,5.6862755
375.0,195.0,6.2745094
375.0,198.0,4.1176453
375.0,201.0,1.9607849
378.0,93.0,2.745098
378.0,96.0,9.215687
378.0,99.0,19.607841
378.0,102.0,30.784313
378.0,105.0,39.60784
378.0,108.0,44.705883
378.0,111.0,47.64706
378.0,114.0,49.019608
378.0,117.0,49.411766
378.0,120.0,49.80392
378.0,123.0,49.80392
378.0,126.0,49.80392
378.0,129.0,49.80392
378.0,132.0,49.80392
378.0,135.0,49.80392
378.0,138.0,48.235294
378.0,141.0,45.490196
378.0,144.0,39.60784
378.0,147.0,27.843138
378.0,150.0,12.941177
378.0,153.0,3.1372528
378.0,189.0,3.5294113
378.0,192.0,9.6078415
378.0,195.0,12.745098
378.0,198.0,10.196079
378.0,201.0,5.882351
378.0,204.0,2.3529396
381.0,90.0,1.3725471
381.0,93.0,5.294117
381.0,96.0,14.705883
381.0,99.0,25.882353
381.0,102.0,36.666664
381.0,105.0,43.333332
381.0,108.0,46.47059
381.0,111.0,49.019608
381.0,114.0,49.80392
381.0,117.0,49.80392
381.0,120.0,49.80392
381.0,123.0,49.80392
381.0,126.0,49.80392
381.0,129.0,49.80392
381.0,132.0,49.80392
381.0,135.0,49.80392
381.0,138.0,48.235294
381.0,141.0,45.098038
381.0,144.0,38.431374
381.0,147.0,26.470589
381.0,150.0,11.960785
381.0,153.0,2.9411774
381.0,189.0,4.509804
381.0,192.0,12.35294
381.0,195.0,19.215685
381.0,198.0,18.235292
381.0,201.0,12.941177
381.0,204.0,6.666668
381.0,207.0,2.745098
384.0,90.0,2.5490189
384.0,93.0,9.019608
384.0,96.0,19.607841
384.0,99.0,31.764706
384.0,102.0,40.980392
384.0,105.0,46.27451
384.0,108.0,48.62745
384.0,111.0,49.411766
384.0,114.0,49.80392
384.0,117.0,49.80392
384.0,120.0,49.80392
384.0,123.0,49.80392
384.0,126.0,49.80392
384.0,129.0,49.80392
384.0,132.0,49.411766
384.0,135.0,49.411766
384.0,138.0,48.039215
384.0,141.0,45.098038
384.0,144.0,37.843136
384.0,147.0,25.294117
384.0,150.0,11.372547
384.0,153.0,2.5490189
384.0,189.0,4.705883
384.0,192.0,14.705883
384.0,195.0,22.941175
384.0,198.0,24.313725
384.0,201.0,19.215685
384.0,204.0,11.568626
384.0,207.0,6.07843
384.0,210.0,1.9607849
387.0,90.0,4.509804
387.0,93.0,13.137253
387.0,96.0,24.705881
387.0,99.0,36.47059
387.0,102.0,43.72549
387.0,105.0,48.039215
387.0,108.0,49.411766
387.0,111.0,49.411766
387.0,114.0,49.80392
387.0,117.0,49.80392
387.0,120.0,49.80392
387.0,123.0,49.80392
387.0,126.0,49.80392
387.0,129.0,49.80392
387.0,132.0,49.411766
387.0,135.0,49.411766
387.0,138.0,48.235294
387.0,141.0,45.490196
387.0,144.0,38.039215
387.0,147.0,26.27451
387.0,150.0,10.980392
387.0,153.0,2.9411774
387.0,189.0,4.705883
387.0,192.0,15.098038
387.0,195.0,24.117645
387.0,198.0,24.901958
387.0,201.0,21.17647
387.0,204.0,13.333332
387.0,207.0,7.254902
387.0,210.0,2.745098
390.0,87.0,1.7647057
390.0,90.0,7.0588226
390.0,93.0,17.450981
390.0,96.0,29.80392
390.0,99.0,39.80392
390.0,102.0,45.882355
390.0,105.0,48.235294
390.0,108.0,49.80392
390.0,111.0,49.80392
390.0,114.0,49.80392
390.0,117.0,49.80392
390.0,120.0,49.80392
390.0,123.0,49.80392
390.0,126.0,49.80392
390.0,129.0,49.80392
390.0,132.0,49.411766
390.0,135.0,49.411766
390.0,138.0,48.039215
390.0,141.0,45.882355
390.0,144.0,38.431374
390.0,147.0,26.862745
390.0,150.0,12.35294
390.0,153.0,3.1372528
390.0,189.0,3.9215698
390.0,192.0,12.35294
390.0,195.0,19.607841
390.0,198.0,20.588234
390.0,201.0,15.882351
390.0,204.0,10.0
390.0,207.0,5.0980377
390.0,210.0,1.9607849
393.0,87.0,2.9411774
393.0,90.0,10.196079
393.0,93.0,21.960783
393.0,96.0,33.72549
393.0,99.0,42.7451
393.0,102.0,47.2549
393.0,105.0,49.019608
393.0,108.0,49.80392
393.0,111.0,49.411766
393.0,114.0,49.80392
393.0,117.0,49.80392
393.0,120.0,49.80392
393.0,123.0,49.80392
393.0,126.0,49.80392
393.0,129.0,49.80392
393.0,132.0,49.80392
393.0,135.0,49.80392
393.0,138.0,48.235294
393.0,141.0,45.882355
393.0,144.0,39.215687
393.0,147.0,28.039215
393.0,150.0,13.333332
393.0,153.0,3.333332
393.0,189.0,3.333332
393.0,192.0,9.215687
393.0,195.0,12.941177
393.0,198.0,11.764706
393.0,201.0,8.431374
393.0,204.0,4.509804
393.0,207.0,1.7647057
396.0,87.0,4.509804
396.0,90.0,13.725491
396.0,93.0,26.27451
396.0,96.0,36.666664
396.0,99.0,44.117645
396.0,102.0,47.64706
396.0,105.0,49.411766
396.0,108.0,49.80392
396.0,111.0,49.80392
396.0,114.0,49.80392
396.0,117.0,49.80392
396.0,120.0,49.80392
396.0,123.0,49.80392
396.0,126.0,49.80392
396.0,129.0,49.80392
396.0,132.0,49.80392
396.0,135.0,49.80392
396.0,138.0,48.62745
396.0,141.0,46.47059
396.0,144.0,40.980392
396.0,147.0,29.411764
396.0,150.0,15.882351
396.0,153.0,4.509804
396.0,189.0,2.1568642
396.0,192.0,5.294117
396.0,195.0,6.2745094
396.0,198.0,4.9019623
396.0,201.0,2.745098
396.0,204.0,1.1764717
399.0,84.0,1.5686264
399.0,87.0,6.4705887
399.0,90.0,17.254902
399.0,93.0,30.0
399.0,96.0,40.588234
399.0,99.0,45.098038
399.0,102.0,48.235294
399.0,105.0,49.411766
399.0,108.0,49.80392
399.0,111.0,49.80392
399.0,114.0,49.80392
399.0,117.0,49.80392
399.0,120.0,49.80392
399.0,123.0,49.80392
399.0,126.0,49.80392
399.0,129.0,49.80392
399.0,132.0,49.80392
399.0,135.0,49.80392
399.0,138.0,48.62745
399.0,141.0,47.2549
399.0,144.0,41.17647
399.0,147.0,32.352943
399.0,150.0,17.843136
399.0,153.0,5.6862755
399.0,192.0,2.1568642
399.0,195.0,1.9607849
399.0,198.0,1.1764717
402.0,84.0,2.5490189
402.0,87.0,9.019608
402.0,90.0,21.17647
402.0,93.0,32.7451
402.0,96.0,41.568626
402.0,99.0,47.2549
402.0,102.0,49.019608
402.0,105.0,49.80392
402.0,108.0,49.80392
402.0,111.0,49.80392
402.0,114.0,49.80392
402.0,117.0,49.80392
402.0,120.0,49.80392
402.0,123.0,49.80392
402.0,126.0,49.80392
402.0,129.0,49.80392
402.0,132.0,49.80392
402.0,135.0,49.80392
402.0,138.0,49.019608
402.0,141.0,47.64706
402.0,144.0,43.333332
402.0,147.0,34.313725
402.0,150.0,21.372547
402.0,153.0,7.843136
402.0,156.0,1.3725471
405.0,84.0,3.5294113
405.0,87.0,11.372547
405.0,90.0,24.705881
405.0,93.0,35.490196
405.0,96.0,43.333332
405.0,99.0,47.64706
405.0,102.0,49.019608
405.0,105.0,49.80392
405.0,108.0,49.80392
405.0,111.0,49.80392
405.0,114.0,49.80392
405.0,117.0,49.80392
405.0,120.0,49.80392
405.0,123.0,49.80392
405.0,126.0,49.80392
405.0,129.0,49.80392
405.0,132.0,49.80392
405.0,135.0,49.80392
405.0,138.0,49.411766
405.0,141.0,48.235294
405.0,144.0,44.705883
405.0,147.0,37.058823
405.0,150.0,24.705881
405.0,153.0,10.392155
405.0,156.0,2.1568642
408.0,81.0,1.1764717
408.0,84.0,4.9019623
408.0,87.0,14.705883
408.0,90.0,27.843138
408.0,93.0,37.843136
408.0,96.0,44.705883
408.0,99.0,48.039215
408.0,102.0,49.019608
408.0,105.0,49.80392
408.0,108.0,49.80392
408.0,111.0,49.80392
408.0,114.0,49.80392
408.0,117.0,49.80392
408.0,120.0,49.80392
408.0,123.0,49.80392
408.0,126.0,49.80392
408.0,129.0,49.80392
408.0,132.0,49.80392
408.0,135.0,49.80392
408.0,138.0,49.80392
408.0,141.0,48.62745
408.0,144.0,46.47059
408.0,147.0,39.80392
408.0,150.0,27.450981
408.0,153.0,14.117645
408.0,156.0,3.1372528
408.0,216.0,1.1764717
408.0,219.0,1.7647057
408.0,222.0,2.1568642
408.0,225.0,1.3725471
411.0,81.0,1.5686264
411.0,84.0,6.666668
411.0,87.0,18.039215
411.0,90.0,30.980392
411.0,93.0,39.80392
411.0,96.0,45.882355
411.0,99.0,48.62745
411.0,102.0,49.80392
411.0,105.0,49.80392
411.0,108.0,49.80392
411.0,111.0,49.80392
411.0,114.0,49.80392
411.0,117.0,49.80392
411.0,120.0,49.80392
411.0,123.0,49.80392
411.0,126.0,49.80392
411.0,129.0,49.80392
411.0,132.0,49.80392
411.0,135.0,49.80392
411.0,138.0,49.80392
411.0,141.0,49.019608
411.0,144.0,47.2549
411.0,147.0,41.960785
411.0,150.0,31.764706
411.0,153.0,16.862743
411.0,156.0,5.0980377
411.0,210.0,1.1764717
411.0,213.0,2.3529396
411.0,216.0,4.3137245
411.0,219.0,6.4705887
411.0,222.0,7.254902
411.0,225.0,5.294117
411.0,228.0,2.3529396
414.0,81.0,2.5490189
414.0,84.0,9.411766
414.0,87.0,21.372547
414.0,90.0,34.117645
414.0,93.0,41.960785
414.0,96.0,46.47059
414.0,99.0,48.62745
414.0,102.0,49.80392
414.0,105.0,49.80392
414.0,108.0,49.80392
414.0,111.0,49.80392
414.0,114.0,49.80392
414.0,117.0,49.80392
414.0,120.0,49.80392
414.0,123.0,49.80392
414.0,126.0,49.80392
414.0,129.0,49.80392
414.0,132.0,49.80392
414.0,135.0,49.80392
414.0,138.0,49.411766
414.0,141.0,49.411766
414.0,144.0,48.039215
414.0,147.0,42.941177
414.0,150.0,33.72549
414.0,153.0,19.607841
414.0,156.0,6.8627434
414.0,159.0,1.1764717
414.0,207.0,1.5686264
414.0,210.0,3.9215698
414.0,213.0,7.6470566
414.0,216.0,12.15686
414.0,219.0,16.470589
414.0,222.0,16.470589
414.0,225.0,13.137253
414.0,228.0,7.254902
414.0,231.0,2.3529396
417.0,81.0,3.5294113
417.0,84.0,12.15686
417.0,87.0,24.705881
417.0,90.0,36.07843
417.0,93.0,43.72549
417.0,96.0,47.64706
417.0,99.0,49.019608
417.0,102.0,49.80392
417.0,105.0,49.80392
417.0,108.0,49.80392
417.0,111.0,49.80392
417.0,114.0,49.80392
417.0,117.0,49.80392
417.0,120.0,49.80392
417.0,123.0,49.80392
417.0,126.0,49.80392
417.0,129.0,49.80392
417.0,132.0,49.80392
417.0,135.0,49.80392
417.0,138.0,49.80392
417.0,141.0,49.80392
417.0,144.0,48.235294
417.0,147.0,44.117645
417.0,150.0,34.705883
417.0,153.0,21.372547
417.0,156.0,7.6470566
417.0,159.0,1.3725471
417.0,204.0,1.3725471
417.0,207.0,3.7254906
417.0,210.0,8.235294
417.0,213.0,13.333332
417.0,216.0,19.607841
417.0,219.0,24.117645
417.0,222.0,26.27451
417.0,225.0,21.372547
417.0,228.0,13.725491
417.0,231.0,5.6862755
417.0,234.0,1.3725471
420.0,78.0,1.1764717
420.0,81.0,5.882351
420.0,84.0,15.882351
420.0,87.0,28.431372
420.0,90.0,38.82353
420.0,93.0,45.490196
420.0,96.0,48.039215
420.0,99.0,49.411766
420.0,102.0,49.411766
420.0,105.0,49.80392
420.0,108.0,49.80392
420.0,111.0,49.80392
420.0,114.0,49.80392
420.0,117.0,49.80392
420.0,120.0,49.80392
420.0,123.0,49.80392
420.0,126.0,49.80392
420.0,129.0,49.80392
420.0,132.0,49.80392
420.0,135.0,49.80392
420.0,138.0,50.0
420.0,141.0,48.62745
420.0,144.0,46.862743
420.0,147.0,41.568626
420.0,150.0,31.960783
420.0,153.0,19.411764
420.0,156.0,7.0588226
420.0,159.0,1.3725471
420.0,204.0,1.9607849
420.0,207.0,4.705883
420.0,210.0,9.6078415
420.0,213.0,15.294117
420.0,216.0,22.35294
420.0,219.0,28.039215
420.0,222.0,29.80392
420.0,225.0,27.254902
420.0,228.0,18.627449
420.0,231.0,8.627449
420.0,234.0,2.3529396
423.0,78.0,2.5490189
423.0,81.0,9.019608
423.0,84.0,20.588234
423.0,87.0,32.941177
423.0,90.0,41.568626
423.0,93.0,46.27451
423.0,96.0,48.62745
423.0,99.0,49.80392
423.0,102.0,49.80392
423.0,105.0,49.80392
423.0,108.0,49.80392
423.0,111.0,49.80392
423.0,114.0,49.80392
423.0,117.0,49.80392
423.0,120.0,49.80392
423.0,123.0,49.80392
423.0,126.0,49.80392
423.0,129.0,49.80392
423.0,132.0,49.80392
423.0,135.0,49.80392
423.0,138.0,48.62745
423.0,141.0,47.2549
423.0,144.0,44.705883
423.0,147.0,36.47059
423.0,150.0,25.882353
423.0,153.0,15.098038
423.0,156.0,4.9019623
423.0,204.0,1.1764717
423.0,207.0,3.1372528
423.0,210.0,6.07843
423.0,213.0,11.372547
423.0,216.0,16.862743
423.0,219.0,21.960783
423.0,222.0,25.882353
423.0,225.0,24.901958
423.0,228.0,18.627449
423.0,231.0,9.411766
423.0,234.0,2.9411774
426.0,75.0,1.1764717
426.0,78.0,4.509804
426.0,81.0,13.333332
426.0,84.0,26.27451
